11,5,2,2,5,5,5,4,5,3,3,5,5,3,2,3,3,2,2,5,2,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,3,5,5,3,5,2,5,3,5,5,5,3,3,5,5,5,5,5,3,3,5,5,4,3,5,4,5,5,5,4,5,5,5,3,4,5,5,5,4,5,5,5,5,4,5,3,5,5,5,5,5,5,5,4,5,1,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,3,3,5,5,5,5,5,3,5,3,3,3,3,5,5,5,3,5,5,5,5,3,5,4,3,3,5
12,5,1,5,5,5,5,5,3,1,5,5,5,1,5,5,5,5,1,5,1,3,2,5,5,5,3,5,2,5,1,2,1,5,5,5,2,1,1,5,5,1,5,2,3,5,2,1,1,5,3,1,1,1,5,2,4,4,5,5,5,5,5,1,5,5,1,1,5,1,2,2,1,5,5,5,2,5,5,5,4,2,5,5,5,2,3,5,1,5,5,2,5,1,5,5,2,5,5,5,2,3,5,5,5,2,5,1,5,1,1,5,5,1,2,5,1,2,5,1,5,2,5,5,5,1,1,5,5,5,2,5,2,1,1,5
13,5,5,5,3,3,5,3,5,5,5,5,3,1,3,5,3,2,2,1,1,5,1,5,5,3,5,5,5,5,1,3,5,5,5,5,1,1,3,5,5,1,3,3,5,1,5,5,1,1,3,5,5,1,5,3,5,5,3,5,5,2,5,5,5,5,1,5,3,1,5,1,1,5,5,3,5,5,1,1,3,2,3,1,5,5,5,5,1,5,5,5,5,1,5,5,3,1,1,1,5,3,5,5,5,5,5,5,5,3,1,1,5,1,5,5,5,5,1,3,5,3,3,5,5,1,1,1,5,3,1,1,3,2,1,5
14,5,4,2,2,2,5,3,5,4,4,2,2,5,5,2,2,5,4,5,3,5,1,1,1,5,4,4,4,5,2,2,1,5,5,5,2,2,2,5,5,2,5,2,5,5,2,5,4,2,2,5,3,4,5,3,5,5,2,4,4,2,5,1,5,5,4,3,5,2,2,2,5,5,5,5,2,5,5,5,5,3,4,3,5,4,3,3,3,5,5,3,5,4,5,5,3,3,3,5,5,4,5,1,3,5,5,4,5,1,5,5,5,5,4,5,4,3,3,5,2,2,5,5,5,5,5,5,5,3,3,5,4,1,3,5
15,1,5,5,2,4,4,3,5,2,1,4,4,1,1,5,5,2,1,1,3,4,4,3,1,1,3,3,5,5,2,2,2,1,4,5,2,5,2,5,5,1,5,3,4,2,2,5,1,2,3,4,5,1,5,2,5,5,4,4,1,2,1,3,4,4,1,2,3,5,3,2,5,5,5,5,2,4,4,5,4,2,3,1,5,5,3,2,4,5,5,2,5,1,5,5,4,4,4,4,3,2,5,3,2,2,5,5,1,2,1,4,5,5,5,4,1,3,2,4,5,5,3,5,5,2,1,1,5,5,3,3,2,2,2,5
16,5,1,1,5,3,5,3,5,1,1,5,5,1,3,2,5,2,1,5,5,1,1,5,5,1,1,5,2,5,2,2,5,5,1,5,1,1,5,5,5,2,5,5,3,1,2,5,1,5,3,5,5,1,5,2,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,3,5,5,5,5,1,5,5,5,5,2,5,5,5,1,5,3,5,5,5,3,5,5,5,5,5,5,5,5,2,5,5,1,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,1,5,5,5,3,5,5,2,1,5,5
17,4,3,3,3,4,5,3,4,2,5,4,4,4,3,2,3,2,2,2,3,3,3,1,1,3,3,1,3,4,5,3,2,1,4,4,4,4,4,4,4,1,3,4,3,1,5,4,1,1,3,3,1,1,4,1,2,1,5,3,1,4,1,1,3,5,1,1,3,3,2,3,3,5,5,4,3,4,4,3,4,2,4,4,5,1,3,3,3,5,3,3,4,2,5,4,4,4,4,4,4,3,4,3,3,3,3,3,1,2,1,3,4,2,5,5,4,4,2,1,3,3,5,5,5,2,1,1,4,1,4,4,2,2,4,4
18,5,5,5,3,5,5,3,3,2,5,5,4,3,5,5,3,1,5,1,1,5,5,2,1,5,5,2,2,5,3,4,1,5,5,5,1,5,5,5,5,1,4,5,5,1,3,5,5,2,3,1,1,1,5,2,2,2,5,5,5,2,2,5,5,5,5,1,5,5,3,5,5,5,5,5,1,5,5,5,5,5,5,3,5,5,3,5,5,5,5,2,5,2,5,5,5,5,5,5,5,5,5,1,5,2,5,2,5,5,1,3,5,2,5,5,3,3,5,5,5,5,5,5,5,5,5,1,5,5,5,3,3,5,5,5
19,4,1,1,4,1,5,4,2,2,4,4,4,1,1,2,4,2,4,1,4,4,4,3,1,2,2,2,2,4,4,4,2,3,4,4,2,2,3,1,4,1,4,4,4,1,4,4,4,3,2,2,2,2,4,2,2,2,3,4,1,2,3,2,3,4,2,3,4,4,3,4,3,4,4,4,2,2,2,2,4,2,3,2,4,4,3,3,1,4,4,4,4,2,4,4,4,3,4,4,4,2,4,2,4,2,2,2,1,1,1,4,4,1,3,4,4,3,2,4,2,2,4,4,4,1,1,1,4,3,3,3,2,1,3,4
20,4,4,2,2,4,3,4,3,2,2,3,4,3,4,3,4,2,1,1,3,3,3,3,1,1,1,1,4,5,5,5,2,1,4,5,4,1,5,1,5,2,4,4,2,1,5,5,1,4,4,1,4,1,4,4,4,4,5,5,1,5,5,5,5,5,2,2,4,5,5,5,1,5,5,5,1,5,4,1,4,2,4,1,5,5,5,5,1,5,5,4,5,1,5,5,3,5,5,5,5,4,5,1,4,3,3,4,1,1,1,5,5,1,5,5,3,4,2,4,4,4,4,5,5,1,5,1,5,5,1,5,4,2,1,5
21,5,2,2,3,4,5,1,5,2,3,1,3,5,3,2,4,2,1,1,3,2,1,1,3,4,2,4,2,5,2,4,2,5,5,5,2,4,5,4,4,2,5,4,3,1,2,5,2,4,2,5,5,3,5,2,5,5,1,2,1,2,4,1,4,5,1,2,1,1,2,2,2,5,2,4,1,1,4,5,4,2,2,1,5,2,3,2,1,5,4,2,5,1,5,5,2,2,4,4,2,2,5,1,2,2,5,2,5,2,1,1,5,5,5,5,1,1,2,1,2,1,2,5,5,1,1,1,5,4,5,4,2,1,5,5
22,5,3,1,2,3,5,5,3,2,5,5,5,5,4,3,5,1,2,2,4,2,5,3,3,4,2,4,3,4,2,3,1,1,5,5,3,5,4,5,3,1,3,3,3,1,3,4,3,3,3,3,3,1,5,2,3,3,3,5,3,3,3,1,4,4,2,2,2,5,3,2,1,2,3,5,1,4,5,3,5,2,4,2,3,3,3,3,1,1,4,4,3,2,2,4,4,4,4,4,3,3,4,2,2,3,3,1,1,2,1,3,3,1,2,3,1,2,2,2,2,3,4,3,2,2,4,1,4,1,4,4,2,2,2,4
23,5,5,1,1,5,5,5,5,1,5,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,5,5,5,2,5,5,5,5,1,5,5,5,5,3,5,5,5,3,5,1,1,5,1,2,2,5,5,1,2,1,1,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,2,5,1,5,4,4,4,5,2,5,2,5,1,5,5,2,5,5,5,3,5,5,1,5,2,5,5,5,1,1,5,5,1,5,5,3,3,2,2,1,2,5,5,5,1,5,5,1,5,5,5,3,1,5,5
24,1,5,1,1,1,5,4,3,2,1,1,4,1,2,3,3,2,1,1,4,4,3,4,1,1,1,1,2,1,1,4,3,1,1,1,2,1,1,1,1,2,3,3,4,2,3,1,1,1,3,1,2,1,3,1,2,2,3,1,1,3,1,1,3,5,1,2,3,3,3,2,1,5,4,4,1,1,1,1,4,2,4,3,5,3,3,1,1,5,1,2,4,1,5,4,4,4,1,4,3,5,4,1,4,3,3,3,1,1,1,4,4,1,4,5,1,3,2,2,5,3,3,3,5,2,1,1,3,4,1,1,3,2,1,4
25,5,5,5,1,5,5,1,1,2,1,3,5,1,5,5,5,5,1,1,1,5,5,1,1,5,5,5,1,5,2,2,2,1,5,5,2,1,5,1,5,1,1,2,5,1,2,5,1,5,5,5,5,1,1,5,5,5,5,5,1,1,1,5,5,5,1,1,3,5,2,3,1,5,5,5,5,5,5,5,5,2,2,2,5,2,3,5,5,5,5,5,5,1,5,5,5,5,5,5,2,5,5,5,3,1,5,5,5,5,5,5,5,1,1,5,5,5,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5
26,4,3,2,4,3,5,4,2,3,4,1,5,4,4,5,5,4,4,1,4,3,4,3,1,4,4,4,1,4,2,4,2,1,4,4,3,2,3,4,4,1,3,4,3,2,4,4,1,4,2,3,3,1,4,2,3,3,4,4,1,2,1,3,5,4,4,2,4,5,3,4,4,3,3,4,1,4,4,2,5,1,4,4,4,4,3,2,4,3,4,3,4,1,4,4,4,5,5,5,5,4,4,4,4,2,3,3,1,4,1,3,4,1,5,5,4,4,2,3,4,4,5,4,3,2,4,1,4,4,4,1,4,2,4,4
27,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,3,5,5,5,1,1,1,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,1,1,5,5,5,5,1,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,1,5,5,1,5,5,5,5,1,5,5
28,4,5,4,5,5,5,4,5,2,5,5,5,5,4,3,5,5,1,5,3,5,4,5,5,5,5,5,5,5,4,2,3,5,5,5,2,4,1,4,5,1,5,5,5,4,4,5,5,1,3,5,5,5,5,4,5,5,4,4,5,3,5,4,5,5,1,1,5,5,4,2,5,5,2,5,1,3,5,5,5,2,5,1,5,4,3,4,3,5,5,4,5,1,5,5,2,3,5,5,3,4,5,1,5,5,5,4,5,1,5,1,5,5,2,4,1,5,1,1,3,3,2,5,5,1,5,4,5,5,5,4,2,1,1,5
29,5,5,5,4,5,5,5,3,2,5,5,5,5,3,2,5,5,2,1,1,3,5,1,1,5,4,4,4,5,5,4,2,1,5,5,2,1,5,1,4,2,4,5,3,2,5,5,1,5,3,5,2,2,5,2,2,2,5,5,1,3,1,1,5,5,1,2,5,1,3,5,1,3,5,5,1,5,5,1,5,2,5,1,5,5,5,1,5,3,1,2,5,1,1,5,5,5,1,5,5,5,5,1,5,2,3,2,1,2,1,5,5,2,5,5,5,5,2,1,5,5,5,5,3,2,1,1,5,1,5,5,2,2,5,5
30,4,4,4,4,4,4,4,4,2,2,2,4,2,2,4,2,2,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,3,3,4,4,3,3,3,3,2,2,2,2,2,3,4,4,4,3,3,2,3,3,3,3,1,3,3,3,3,2,2,2,2,2,1,4,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,4,4,4,3,3,3,3
31,5,5,5,3,5,5,5,1,3,5,5,5,5,5,3,5,1,1,1,1,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,3,3,5,5,5,5,5,5,3,3,5,5,3,3,1,5,5,2,3,3,5,5,1,3,5,5,5,5,3,3,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,2,3,2,5,5,5,5,1,5,1,1,5,5,5,5,5,1,5,3,5,5,5,5,5,5,3,5
32,4,5,5,5,5,4,4,4,2,1,5,5,5,5,3,5,3,2,3,5,3,5,1,1,5,2,5,4,5,5,2,1,1,5,5,1,5,5,5,5,2,5,3,2,2,5,5,1,5,4,1,1,1,5,2,2,2,5,5,1,5,1,1,5,3,2,1,5,5,5,5,1,1,5,5,1,5,5,1,5,2,5,1,5,5,4,5,5,1,5,1,1,1,1,5,4,5,5,5,5,4,5,5,5,2,5,5,5,1,1,5,5,1,5,5,1,2,2,1,5,5,5,5,1,2,1,2,5,5,4,5,2,2,2,5
33,5,3,1,4,5,5,5,3,1,3,5,5,4,2,3,4,1,4,4,4,5,5,3,4,4,1,5,4,5,4,4,1,5,4,5,3,5,5,5,5,1,4,5,5,1,5,5,2,4,3,4,1,1,5,2,4,2,4,4,4,3,3,1,5,5,1,1,5,5,3,5,5,5,5,5,1,5,5,2,5,1,5,1,5,3,3,3,4,5,5,1,4,2,5,5,3,5,5,5,5,5,5,5,4,1,3,1,5,5,5,5,5,1,5,5,5,4,1,5,2,4,3,5,5,1,5,5,5,5,1,5,3,2,1,5
34,5,4,4,5,3,5,3,3,2,4,3,4,1,1,3,3,1,1,1,1,1,3,3,3,4,4,4,3,4,4,4,1,1,4,4,1,1,3,4,4,1,4,4,1,1,4,1,1,1,3,3,1,1,4,4,1,1,4,4,3,3,1,4,4,4,1,1,4,4,3,4,4,4,4,4,3,4,4,1,4,2,4,3,4,3,3,3,4,4,4,1,3,1,4,4,4,4,4,4,4,3,4,1,4,3,3,1,1,1,1,4,4,1,4,1,1,4,1,4,4,4,4,4,4,1,4,1,4,3,1,4,3,1,1,4
35,1,1,1,1,3,3,3,2,2,1,3,4,1,2,2,4,2,2,2,4,2,3,3,2,2,2,2,2,2,2,3,2,3,4,2,3,2,5,4,3,2,2,3,2,2,2,1,1,1,3,2,2,2,1,2,2,2,1,1,1,4,1,1,4,4,1,1,1,1,1,2,1,4,1,4,2,4,4,2,4,2,4,4,4,4,3,1,1,4,1,1,3,3,4,3,3,3,3,3,3,2,1,1,1,1,1,2,4,2,1,4,4,2,3,4,4,4,1,4,1,3,3,3,4,2,2,2,1,4,4,4,3,2,1,1
36,4,4,4,3,3,3,4,3,1,4,4,4,4,4,3,4,1,1,1,1,3,3,4,4,3,3,1,4,4,3,3,1,1,4,4,1,1,1,1,4,1,2,4,3,1,1,1,5,4,3,3,1,1,4,4,1,4,1,4,4,3,4,3,3,5,1,1,1,4,3,1,1,3,3,4,1,1,4,4,4,1,4,3,4,4,3,3,3,3,4,3,3,1,3,3,3,4,4,3,4,4,3,1,5,4,4,4,4,1,1,3,4,1,5,4,4,2,1,1,1,4,4,3,4,1,4,3,4,3,4,4,3,1,1,4
37,5,3,3,4,3,5,3,3,2,5,1,5,5,3,3,5,3,1,2,3,5,3,3,5,1,3,2,5,5,2,5,1,5,5,5,1,3,5,5,5,1,5,5,5,1,2,5,1,3,2,1,1,1,5,2,2,1,5,1,5,3,5,1,3,5,1,1,5,1,2,3,1,5,5,5,1,3,1,3,5,3,5,2,5,5,3,1,3,5,5,2,5,1,5,5,2,5,1,3,3,3,5,1,5,2,3,1,3,1,1,5,5,1,5,5,2,3,1,5,3,3,5,5,5,1,5,2,5,5,5,5,2,3,5,5
38,3,2,3,3,3,3,1,2,1,1,3,3,1,3,2,3,3,1,1,1,3,3,3,2,1,2,1,2,3,3,2,1,1,3,3,2,2,3,3,3,2,3,3,3,1,3,3,3,3,2,3,2,1,3,3,2,2,1,3,3,3,3,2,3,3,1,1,3,2,2,3,1,3,3,3,2,3,3,1,3,2,3,1,3,3,3,1,1,3,3,2,3,2,3,3,3,3,1,3,2,2,3,1,3,2,3,1,1,1,1,3,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,1,3,3,1,1,3,2,3,3
39,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,3,5,5,5,5,5,5,5,5,1,5,5,3,5,5,5,1,1,5,5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5
40,5,1,1,4,4,4,4,4,1,2,1,4,1,1,1,4,1,1,2,4,5,2,3,3,3,2,2,2,3,3,3,3,3,2,5,4,4,4,4,5,2,4,4,5,2,3,4,2,2,4,2,3,2,4,4,4,4,2,4,4,3,3,2,2,4,2,3,4,2,4,1,4,5,2,5,2,5,4,4,4,1,4,2,5,5,4,1,1,5,5,4,4,1,4,4,4,4,4,4,4,4,5,1,4,4,4,2,3,2,4,4,4,4,4,4,2,4,2,4,4,1,4,4,4,2,4,2,4,4,1,2,1,2,2,4
41,5,3,1,4,1,5,4,5,2,5,1,4,5,5,3,5,2,1,1,1,3,1,5,1,5,2,5,3,5,5,5,3,1,5,5,3,5,1,1,5,2,5,5,3,1,5,5,5,5,3,1,1,1,5,5,1,1,5,5,1,2,1,1,4,5,1,1,5,5,4,5,1,5,5,5,1,4,5,1,5,2,5,1,5,5,3,4,1,5,5,2,5,1,5,5,4,3,1,4,4,5,5,1,5,5,5,5,1,1,1,1,5,1,5,5,1,5,1,1,4,3,5,5,5,1,1,1,1,4,5,5,3,1,5,5
42,5,5,5,5,4,5,3,4,5,3,3,5,3,5,5,5,5,2,1,1,5,5,1,1,5,3,3,5,5,2,5,5,1,5,5,5,5,5,2,1,2,5,5,5,1,5,1,5,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,4,5,1,5,4,5,5,5,5,5,5,4,5,5,5,1,2,5,5,5,1,2,5,5,5,5,3,5,5,1,2,1,1,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,2,5,5
43,4,1,1,1,4,5,1,2,2,4,3,4,1,1,3,4,1,1,1,1,3,3,1,1,3,3,2,2,4,3,3,2,1,1,4,2,1,4,1,2,1,1,3,3,1,2,4,3,4,3,1,1,1,4,1,2,2,4,4,1,4,1,2,4,4,1,1,4,4,2,2,1,4,4,4,1,4,4,1,4,2,4,2,4,3,3,1,3,4,3,1,1,1,4,4,1,4,1,4,4,3,4,1,3,2,1,1,1,1,1,4,3,1,3,4,1,4,1,1,3,3,5,1,4,1,1,1,1,4,1,1,2,1,1,4
44,3,3,3,3,3,4,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,4,2,4,3,3,3,1,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3
45,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,2,1,5,3,3,1,2,5,2,2,2,5,5,3,2,1,5,5,2,1,3,1,4,2,3,3,3,2,3,5,2,3,3,1,2,2,5,2,2,2,5,5,1,5,1,2,5,5,1,2,5,5,5,5,5,5,5,5,1,5,5,5,5,3,5,3,5,2,5,1,5,5,3,2,5,1,5,5,5,5,5,5,5,5,5,2,2,3,5,5,1,2,1,5,5,1,2,5,5,3,2,5,5,5,5,3,5,2,1,1,5,5,5,5,5,2,5,5
46,5,2,2,5,5,5,4,3,4,4,4,5,4,3,3,4,2,1,5,1,4,1,3,4,5,3,3,5,5,5,3,2,3,4,5,1,4,4,3,4,1,5,5,5,1,4,5,1,4,2,4,5,1,5,2,5,5,4,4,1,4,4,1,4,4,2,1,4,3,4,3,1,4,5,5,1,4,5,4,5,3,4,3,5,3,3,1,2,3,4,4,4,1,5,5,3,3,3,3,2,3,5,1,4,4,4,4,3,3,1,5,5,5,5,4,3,3,1,4,3,3,3,5,5,1,4,3,5,4,3,4,3,1,1,5
47,5,3,2,1,1,5,3,3,5,1,3,3,1,1,3,4,1,1,1,2,5,1,1,1,1,3,4,3,1,1,3,3,1,1,1,3,1,1,1,3,2,4,3,5,1,2,5,1,2,3,1,1,1,5,3,3,2,5,4,1,3,1,2,3,5,1,1,3,1,3,2,1,5,3,4,1,3,3,1,3,2,4,3,5,1,3,3,1,5,3,1,5,1,5,5,3,4,1,1,5,3,5,3,2,3,3,3,1,1,1,1,5,1,2,3,1,5,2,5,3,3,4,5,5,1,1,1,5,1,3,1,5,1,1,5
48,5,2,2,3,4,5,5,4,1,4,3,4,4,2,2,4,2,3,4,3,4,3,4,4,5,4,3,3,5,3,3,2,4,4,4,1,5,5,5,5,4,5,5,5,4,3,1,5,4,3,1,3,4,4,1,4,4,4,5,4,2,4,4,5,5,5,1,5,5,2,2,1,4,2,5,1,5,3,4,5,2,4,1,1,5,3,4,4,4,5,1,1,1,1,4,2,4,5,4,3,2,4,3,5,2,4,1,1,1,4,4,5,4,1,4,4,3,1,4,2,3,2,5,4,5,4,4,1,3,3,3,1,5,4,5
49,2,2,2,2,2,3,3,3,2,1,4,4,1,4,4,3,1,3,1,1,1,3,1,1,2,3,2,1,3,3,3,1,1,1,2,3,2,2,1,3,1,1,3,1,1,3,1,2,2,2,2,2,1,1,1,1,1,3,3,1,1,1,3,3,2,1,1,1,3,3,3,1,1,3,3,2,2,2,2,3,2,2,1,2,2,3,4,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,3,4,4,4,1,1,1,1,1,1,4,3,3,3,1,1,1,3,3,3,1,1,3,1,1,1,1,3,3,1,1,1
50,5,5,5,5,5,5,3,4,4,5,1,5,5,5,4,4,1,1,1,1,5,1,1,1,3,5,1,5,5,5,5,2,1,5,5,2,5,5,4,5,1,4,5,5,1,5,1,1,3,3,3,3,1,5,2,3,3,5,5,5,5,5,3,5,5,1,1,5,1,3,2,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,1,1,5,5,1,5,1,5,5,5,5,5,5,5,5,5,3,1,1,5,5,5,1,1,5,5,1,5,5,5,5,3,5,5,2,5,5,5,1,5,1,5,5,5,5,5,1,5,5
51,5,3,1,5,1,5,1,2,1,1,1,4,1,1,4,3,1,1,1,1,3,1,4,1,1,1,1,1,5,4,3,1,1,4,5,1,1,1,4,1,1,3,4,3,1,2,4,3,4,4,1,1,1,4,1,1,1,1,1,1,3,1,1,1,4,1,1,3,1,2,1,3,4,2,4,1,1,1,1,3,2,3,4,5,5,5,1,1,4,5,1,5,1,4,5,1,4,1,1,3,2,3,1,5,2,1,1,1,1,1,3,4,1,2,4,4,3,1,1,1,2,2,3,4,1,1,1,5,5,5,1,3,1,1,5
